"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
1885, 1.599284228983718e-01, 4.303132961518443e-02, 1.006289434673966e+00, 6.677249314130628e-01, 1.730764973788735e-05, 1.712759983638205e-06
1886, 1.719040996534505e-01, 4.417514086508183e-02, 1.005989363583798e+00, 6.358675454176081e-01, 1.737525638584138e-05, 1.601609180439660e-06
1887, 1.841995432891747e-01, 4.526858288927957e-02, 1.005697558253591e+00, 6.048877031585691e-01, 1.741374812517556e-05, 1.493822067562218e-06
1888, 1.968055571162433e-01, 4.631128906275807e-02, 1.005414832965718e+00, 5.748718538430235e-01, 1.743170489819523e-05, 1.390633871224124e-06
1889, 2.097026977276054e-01, 4.730312572902289e-02, 1.005143873980777e+00, 5.461051873595165e-01, 1.743703707963337e-05, 1.292651565272685e-06
1890, 2.228916266200265e-01, 4.824511522954777e-02, 1.004882134854908e+00, 5.183173576214262e-01, 1.743626001556014e-05, 1.198891381115956e-06
1891, 2.363529088383549e-01, 4.913555472337635e-02, 1.004629689897071e+00, 4.915162537233545e-01, 1.743568020587225e-05, 1.108841415454162e-06
1908, 2.500770172259971e-01, 4.997400028841953e-02, 1.004378367286773e+00, 4.648343051185391e-01, 1.743711355415964e-05, 1.022532807749210e-06
1909, 2.640543438026651e-01, 5.075999938761272e-02, 1.004132587110421e+00, 4.387407752697886e-01, 1.743987293814839e-05, 9.387316235873407e-07
1911, 2.782552906910655e-01, 5.149074507741914e-02, 1.003890020083513e+00, 4.129883730585189e-01, 1.744269864687280e-05, 8.561851862880141e-07
1913, 2.926802873336198e-01, 5.216512076767593e-02, 1.003650662764891e+00, 3.875767331504927e-01, 1.744635135933595e-05, 7.750241417279691e-07
1917, 3.073196940704368e-01, 5.278188119063737e-02, 1.003413601872951e+00, 3.624088959731930e-01, 1.745180103140326e-05, 6.961826274961109e-07
1916, 3.221435850275440e-01, 5.334046284075748e-02, 1.003182509734445e+00, 3.378747382415827e-01, 1.746087320731101e-05, 6.207901155364070e-07
